lsoa,mean_household_income,energy efficiency,fuel poverty,year_built,heating score,ownership score
E01002371,35266,58.68487394957983,13.6,1939,129.74405533938608,96.5173705722071
E01002372,37144,58.47761194029851,11.2,1939,122.410289667099,89.8848773841962
E01002373,36062,58.90495867768595,13.2,1939,127.16126242974492,93.8215258855586
E01002374,35034,62.56794425087108,13.4,1939,122.07090358841332,89.97173024523163
E01002375,31805,65.60454545454546,12.0,1972,138.7267617812365,103.06028610354224
E01002376,65526,51.29353233830846,10.0,1939,106.06830955469088,77.49114441416894
E01002377,43998,56.627962085308056,10.9,1939,116.5495028102032,83.86818801089917
E01002378,45914,57.85365853658536,11.6,1939,149.35667963683528,108.01941416893732
E01002379,52273,57.708920187793424,10.9,1929,133.6614785992218,95.83446866485012
E01002380,39719,66.6264367816092,11.5,2009,209.46130566364027,149.74999999999997
E01002381,45648,62.98795180722892,11.7,1939,129.59143968871595,93.56403269754767
E01002382,50591,61.558411214953274,12.8,1939,154.46260268050145,110.68051771117166
E01002383,51689,55.39636363636364,13.8,1939,133.84522265456116,97.12534059945504
E01002384,56284,58.925,15.4,1918,130.97016861219197,96.31437329700272
E01002385,56185,56.520833333333336,11.2,1939,117.07652399481194,89.69652588555859
E01002386,51185,58.63716814159292,10.6,1939,175.9303934284479,126.15803814713895
E01002387,63736,51.093333333333334,8.1,1939,123.21141374837872,92.25544959128064
E01002388,64669,53.149732620320854,11.6,1939,124.04496325118892,92.13726158038148
E01002389,61384,50.61194029850746,9.6,1939,154.22049286640726,116.3450272479564
E01002390,67538,53.270270270270274,11.4,1939,80.45784695201037,59.79257493188011
E01002391,51031,55.046783625730995,9.0,1954,122.0609597924773,92.45401907356948
E01032741,37119,61.9519427402863,7.9,2009,130.6152183311716,86.98807901907357
E01032742,39532,72.11261872455903,6.6,2009,128.86856895806312,91.40769754768392
E01002392,29128,65.99749373433583,7.4,1954,123.88240380458278,92.16689373297004
E01002393,31485,63.02791878172589,7.8,1939,141.20925205361002,101.02963215258856
E01002394,32488,60.6551724137931,6.6,1939,101.10851707738868,73.40735694822888
E01002395,34858,64.24644549763033,11.1,1939,85.20536100302637,59.86069482288829
E01002396,32017,63.763688760806915,7.5,1939,111.79680069174232,80.6576975476839
E01002397,29589,61.640488656195465,7.6,1939,102.25594466061392,71.36818801089919
E01002398,33495,60.37931034482759,11.1,1939,99.09295287505402,70.30551771117166
E01002399,33996,61.25,11.9,1939,94.34154777345438,68.42881471389643
E01002400,33832,61.74074074074074,7.4,1939,119.78426286208388,86.21151226158038
E01002401,31398,65.85607476635514,10.8,1918,121.41850410722006,86.4066757493188
E01002402,31638,60.9125,10.6,1939,98.43406830955468,71.54700272479563
E01002403,30710,73.51977401129943,9.0,1939,108.07998270644184,77.20572207084467
E01002404,28999,65.73041474654377,10.2,1939,134.10376134889754,99.1358991825613
E01002405,32776,62.222482435597186,7.6,1939,126.45006485084303,90.9458446866485
E01002408,31909,64.32027649769586,11.7,1939,125.6018158236057,91.51226158038148
E01002409,33003,63.03225806451613,12.2,1939,134.04280155642022,98.0899182561308
E01002410,38409,58.96078431372549,9.1,1939,128.87764807609165,92.07970027247956
E01002411,32618,64.8921052631579,13.9,1954,127.29442282749676,92.81267029972751
E01002412,44307,69.89473684210526,14.2,2009,164.43060959792473,116.44243869209808
E01002413,31471,65.69827586206897,17.8,1954,119.24167747514052,88.6032016348774
E01002414,41322,72.86744966442953,21.7,1992,104.5322092520536,75.11444141689374
E01002415,50085,57.427385892116185,17.7,1939,130.69563337656723,94.68698910081744
E01002416,49333,57.774468085106385,19.3,1939,120.61003026372676,87.4713896457766
E01002417,56033,62.59478672985782,21.5,1939,129.44012105490705,94.92029972752044
E01002418,49285,59.87179487179487,11.1,1939,133.70082144401212,98.24761580381472
E01002419,54463,59.57095709570957,11.8,1939,123.81582360570688,89.67881471389646
E01002420,47257,67.05205479452054,8.9,1939,133.60224816255945,95.8126702997275
E01002421,50320,58.23793103448275,6.9,1939,129.25291828793775,94.65190735694824
E01002422,36000,56.44298245614035,10.5,1939,99.8171206225681,70.75204359673026
E01002423,39942,63.97256097560975,9.8,1939,115.05274535235624,82.35217983651225
E01002424,37220,59.215859030837,8.9,1939,105.07003891050584,75.21559945504086
E01002425,32003,62.94050991501416,14.8,1939,122.49286640726328,88.31062670299725
E01002426,33119,59.481159420289856,17.5,1939,127.11067877215736,89.95912806539509
E01002427,36917,63.43018867924528,21.4,1939,103.07263294422826,73.65803814713897
E01002428,38217,60.702222222222225,9.5,1939,100.67747514051015,73.10456403269755
E01002429,32924,64.70967741935483,8.7,1954,99.9118028534371,72.67847411444141
E01002430,67991,54.86363636363637,16.7,1939,106.40769563337656,79.26634877384197
E01002431,66602,55.801418439716315,19.8,1939,99.61867704280154,74.08072207084469
E01002432,57107,58.89563106796116,16.6,1939,127.77648076091656,93.20197547683922
E01002433,48859,72.45369127516778,14.0,2014,154.56549935149155,115.83378746594008
E01002434,66312,54.0625,11.8,1939,102.48162559446604,75.2299046321526
E01002435,67830,57.1588785046729,9.4,1939,108.74102896670988,80.73876021798364
E01002436,50617,60.34202898550725,10.2,1939,133.88759187202766,97.21014986376024
E01002437,63872,57.78629032258065,8.1,1939,122.35235624729788,93.18460490463217
E01002438,55753,64.91950464396285,7.8,1999,94.65585819282316,70.7159400544959
E01002439,39166,58.482849604221634,10.3,1918,122.85343709468223,89.7067438692098
E01002440,37326,64.12244897959184,11.0,1939,125.1923908344142,93.29904632152588
E01002441,38383,63.421875,8.5,1999,132.97751837440555,97.62397820163488
E01002442,35879,60.44047619047619,10.6,1939,127.93298746217032,94.90531335149863
E01002443,35528,60.18401937046005,9.8,1939,108.88672719412018,76.16791553133515
E01002444,35781,59.7185628742515,20.2,1929,123.8543017725897,88.16655313351498
E01002445,29029,68.67537313432835,10.5,1972,116.70125378296582,86.80517711171663
E01002446,36436,62.76602564102564,15.0,1982,118.96930393428448,84.125
E01002447,32798,58.7,8.7,1992,123.78383052313016,85.61955040871935
E01002448,32841,61.030444964871194,15.0,1972,151.68871595330737,107.39339237057222
E01002449,32093,61.804964539007095,12.5,1972,140.76783398184176,97.66485013623978
E01002450,42681,58.55111111111111,14.3,1939,101.72416774751404,73.02554495912807
E01002451,45964,57.386243386243386,9.6,1939,99.64288802421098,72.61001362397822
E01002452,46810,54.336633663366335,8.2,1939,101.03761348897535,72.85626702997277
E01002453,39977,59.076,8.3,1939,121.0034587116299,87.74455040871935
E01002454,35209,63.37265415549598,8.6,1939,133.59662775616084,98.01634877384195
E01002455,36353,61.333333333333336,8.8,1929,130.98140942498918,94.14237057220708
E01002456,36026,63.04040404040404,6.0,1939,124.75572849113706,88.78985013623976
E01002457,32261,66.59567901234568,6.4,1939,104.17812364894075,74.27145776566756
E01002458,65999,55.08588957055215,6.3,1939,110.65499351491567,81.6883514986376
E01002459,62992,55.75,8.8,1939,146.05750108084737,108.77384196185288
E01002460,56461,60.02120141342756,9.5,1939,100.5572849113705,74.07152588555859
E01002461,65450,63.83076923076923,4.0,1954,104.17423259835712,77.46457765667574
E01002462,68016,60.76111111111111,11.7,1954,102.936878512754,73.06164850136238
E01002463,62269,56.85365853658536,11.5,1929,107.25248594898402,78.77350136239784
E01002464,54464,56.86792452830189,9.7,1954,126.1076523994812,92.97241144414168
E01002465,43290,59.07608695652174,11.6,1939,128.12970168612193,90.65395095367847
E01002466,51014,58.51327433628319,19.1,1939,128.1945525291829,93.54393732970028
E01002467,49892,58.5202492211838,13.9,1939,129.3925637699957,95.3399182561308
E01002468,51179,56.94941634241245,14.3,1939,128.7440553393861,92.6301089918256
E01002469,50868,58.25,11.2,1939,128.53955901426718,93.06096730245233
E01002470,46996,59.96498054474708,7.3,1939,141.5421530479896,98.38623978201632
E01002471,53895,57.0,13.4,1939,128.92909641158667,93.39645776566756
E01002472,50867,63.58967391304348,16.6,1972,154.99654128837005,109.8099455040872
E01002473,72436,66.80878552971576,14.0,1982,126.05317769130995,91.98637602179836
E01002474,55655,59.30309734513274,6.1,1918,130.48162559446607,94.52009536784742
E01002475,52538,65.33333333333333,11.7,1982,139.31474275832252,97.34945504087194
E01002476,75199,62.72360248447205,12.4,1982,123.78469520103762,90.62806539509538
E01002477,65881,64.1045918367347,10.3,1972,113.5551232166018,80.69482288828338
E01002478,57783,59.1947261663286,12.0,1918,134.97708603545178,95.89611716621252
E01002479,45357,64.80634920634921,13.5,1954,127.5801988759187,92.73807901907357
E01002480,63667,57.93957703927492,13.5,1939,144.4651967142239,105.1767711171662
E01002481,42895,65.34928229665071,6.5,1954,132.90056204063987,97.73637602179836
E01002482,72096,55.446735395189,13.8,1939,124.88543017725898,92.65769754768392
E01002483,48279,60.95967741935484,11.6,1939,144.58927799394726,102.15974114441418
E01002484,44677,63.47278911564626,12.4,1929,118.25335062689147,86.51634877384195
E01002485,42227,64.64297520661157,10.5,1939,153.60959792477303,108.966621253406
E01002486,32934,62.596439169139465,9.3,1954,139.71335927367053,100.45946866485016
E01002487,31498,64.34451219512195,11.0,1939,122.00086467790749,87.41280653950953
E01002488,33399,59.918454935622314,10.0,1939,106.98789450929527,76.60967302452316
E01002489,32897,60.87769784172662,13.0,1939,107.19455252918289,75.90292915531334
E01002490,32994,61.01685393258427,10.5,1939,130.16688283614354,92.6284059945504
E01002491,30509,65.52650176678445,6.2,1972,102.99783830523133,76.0051089918256
E01002492,32915,61.06910569105691,7.9,1939,97.3916990920882,68.98637602179836
E01002493,29264,65.26299694189602,15.3,1972,119.07868568958062,88.28201634877385
E01002494,39834,59.625,9.3,1939,128.19325551232166,92.74625340599457
E01002495,48415,65.6685878962536,12.3,1939,139.7842628620839,94.38726158038146
E01002496,38065,62.63174603174603,10.6,1992,152.83787289234758,110.11955040871936
E01002497,37489,61.88297872340426,12.3,1972,152.41072200605274,108.90497275204358
E01002498,48160,56.81773399014779,9.5,1939,104.63121487246,76.64441416893733
E01002499,41014,63.020930232558136,8.7,1954,136.2321660181582,98.95946866485012
E01002501,35085,62.707692307692305,11.4,1939,101.60527453523564,73.091621253406
E01002502,31597,60.78651685393258,7.8,1929,120.91309987029832,91.00102179836512
E01002503,30450,65.63728813559322,10.1,1929,97.81798530047556,70.61239782016348
E01002505,28734,66.0336,19.8,1992,134.1383484651967,94.84434604904634
E01002506,27962,62.20998719590269,20.7,1982,120.58884565499352,91.23433242506812
E01002507,33156,55.90506329113924,20.9,1929,93.30047557284912,65.79768392370572
E01002508,27878,65.31961259079903,18.7,1929,105.39472546476438,77.03780653950953
E01002509,52217,54.797872340425535,12.9,1939,101.92909641158668,74.75681198910083
E01002511,37668,61.79391891891892,15.7,1982,123.93514915693903,88.34434604904634
E01002512,62596,66.036866359447,11.8,1939,131.2364894076956,96.3317438692098
E01002513,56060,61.18909090909091,11.1,1939,110.08776480760916,80.20095367847411
E01002514,46863,67.03689567430025,10.2,1982,177.22913964548204,127.04291553133514
E01002516,61029,62.94642857142857,15.8,1982,99.5179420665802,71.90463215258856
E01002518,43069,59.109375,14.9,1939,98.58841331603978,71.39952316076295
E01002519,32265,67.88785046728972,5.8,1992,139.6191093817553,103.0650544959128
E01002521,32368,59.65087853323148,10.3,1982,178.5801988759187,129.70980926430516
E01002525,42217,63.032710280373834,7.8,1939,130.1340250756593,93.67370572207084
E01002526,32205,74.67391304347827,8.2,1939,127.59187202766968,88.60115803814713
E01002527,34058,61.10752688172043,6.7,2009,149.21746649373108,107.1951634877384
E01002528,31433,62.19047619047619,12.2,1939,113.29528750540425,82.93153950953678
E01002529,36320,64.58614564831261,10.1,2009,154.83527885862514,106.46151226158037
E01002530,28608,66.7304347826087,12.5,1954,99.157803718115,72.98058583106267
E01002531,40591,66.98293515358361,12.9,1999,130.1949848681366,92.4400544959128
E01002533,42663,65.41516245487365,10.2,1954,118.52269779507134,85.09979564032696
E01002534,54831,60.26724137931034,11.3,1939,121.61738002594032,90.67064032697547
E01002535,58330,66.24295010845987,12.2,2009,166.24902723735406,116.80892370572208
E01002536,56324,65.72079772079772,11.4,1992,122.52399481193255,81.76975476839237
E01002537,58757,74.72393538913363,12.5,1992,117.32771292693472,81.40020435967303
E01002538,46362,65.85131894484412,7.4,1982,150.75832252485947,110.5401907356948
E01002539,53608,63.854636591478695,10.4,1939,125.26848249027236,92.14611716621252
E01002540,32350,68.3119658119658,10.1,1982,123.7712926934717,88.60047683923703
E01002541,39637,65.04605263157895,7.9,1992,157.3013402507566,110.01226158038146
E01002542,29777,65.01894736842105,17.2,1972,132.7942066580199,96.10558583106268
E01002543,30791,64.92067988668555,17.5,1972,123.41418071768264,89.4976158038147
E01002544,38081,62.39265536723164,15.4,1939,110.88413316039777,79.06505449591279
E01002545,29107,67.67886178861788,16.7,1999,95.58798097708602,63.969686648501366
E01002546,34763,58.93413173652694,15.9,1939,90.137916126243,63.650885558583106
E01002547,31580,63.88673139158576,17.4,1939,97.6355382619974,67.39066757493187
E01002548,30129,63.84641638225256,16.1,1929,131.86856895806312,97.31982288828338
E01002549,37090,63.60146699266504,18.9,1939,161.19498486813663,116.10592643051773
E01002550,32743,64.31696428571429,14.6,1992,156.9796800691742,110.80960490463212
E01002551,32597,63.18380062305296,13.4,1954,102.68612191958496,75.47547683923706
E01002552,32524,57.21556886227545,16.2,1929,105.47686986597492,76.69959128065395
E01002553,31773,63.475352112676056,15.4,1929,121.35495028102032,87.27043596730245
E01032577,45091,57.99596774193548,13.1,1939,121.7833981841764,88.71321525885558
E01002555,37999,60.596825396825395,14.4,1939,137.14872460008644,98.02963215258856
E01002556,37054,60.05722891566265,17.2,1939,128.9260700389105,92.34059945504087
E01002557,34738,65.14356435643565,16.7,1954,147.57068741893644,106.12738419618528
E01002558,33394,72.18151815181518,16.9,1939,154.32425421530482,103.73705722070844
E01002559,35137,68.57437070938215,18.4,2009,169.60570687418937,118.7510217983651
E01002560,33179,61.906976744186046,24.3,1954,122.55166450497188,91.18869209809264
E01002561,30469,66.76351351351352,25.1,1992,105.77172503242542,73.42540871934605
E01002562,36777,59.06896551724138,20.5,1929,104.7682663207955,78.19346049046321
E01002563,50929,57.621875,17.3,1929,128.11932555123215,90.70776566757492
E01002564,35716,64.72323759791122,11.7,1939,147.5179420665802,108.67779291553136
E01002571,81473,69.3529411764706,21.9,1999,122.82187635105925,86.93903269754767
E01002572,35693,67.18162839248434,19.9,1939,140.79377431906616,103.98126702997276
E01002574,71610,60.74938574938575,10.2,1918,130.8417639429313,91.66553133514986
E01002575,77336,59.8562874251497,14.0,1918,138.88802421098143,98.31062670299724
E01002577,70713,59.82832618025751,11.5,1918,159.50670125378295,113.53133514986376
E01002578,75713,60.651026392961874,10.4,1992,123.90185905750108,89.37908719346048
E01002579,71797,60.50642201834862,11.9,1982,164.4193687851275,120.8967983651226
E01002582,74549,59.152882205513784,19.9,1918,140.92217898832683,105.13930517711174
E01002583,36848,61.23744292237443,14.0,1939,76.11111111111111,54.33208446866486
E01002584,33240,60.63235294117647,13.6,1939,97.63683527885864,69.33004087193461
E01002585,31492,62.75647668393783,17.9,1954,101.28707306528318,74.01532697547685
E01002586,35207,60.824817518248175,22.4,1939,116.82576740164288,84.22615803814715
E01002587,33174,65.77692307692308,7.0,1939,120.31258106355382,85.92302452316075
E01002588,25928,67.48974943052391,4.6,1972,133.97319498486814,89.6042234332425
E01002589,32003,70.5490909090909,12.3,1954,133.84868136619107,97.30040871934604
E01002590,36291,65.12857142857143,8.6,1939,144.21487246000865,105.13521798365124
E01002591,34422,60.88260869565217,13.1,1954,126.44876783398183,92.79598092643052
E01002592,33454,65.60876623376623,9.7,1939,157.53739731949847,115.34366485013626
E01002593,37019,60.532544378698226,12.9,1939,143.9978383052313,106.30619891008176
E01002594,36084,58.9034749034749,11.9,1939,128.96498054474705,92.89271117166211
E01002595,33694,60.1945205479452,9.8,1939,143.07565931690445,104.49659400544957
E01002596,35804,67.45072697899839,14.9,1999,151.64937310851707,103.49216621253406
E01002598,31912,65.04255319148936,11.4,1939,129.58841331603978,93.34128065395096
E01002599,33596,63.51481481481481,12.6,1939,110.8348465196714,81.4216621253406
E01002600,33277,58.432291666666664,11.9,1939,104.77864245568526,76.80790190735694
E01002601,38296,68.96683673469387,13.6,2009,128.0696065715521,87.82867847411444
E01002602,43976,59.39655172413793,9.9,1939,114.6083009079118,82.18630790190736
E01002603,37127,65.752,8.5,1999,133.32684824902722,92.72752043596728
E01002604,29640,65.45896656534954,9.9,1954,117.6169476869866,80.52418256130791
E01002605,32193,62.517699115044245,9.9,1954,148.97751837440552,105.98160762942778
E01002606,28184,66.87147335423198,14.1,1982,123.40683095546908,102.33208446866486
E01002607,35229,60.44252873563219,8.4,1939,135.10159965412882,96.53882833787463
E01002608,33593,65.239608801956,11.7,1939,132.8344141807177,99.35047683923706
E01002609,40259,60.503311258278146,12.8,1939,132.00475572849115,95.23126702997276
E01002610,34018,67.1704834605598,15.4,1982,126.82663207955036,95.83855585831064
E01002611,37674,60.62921348314607,7.7,1939,128.48594898400344,91.68153950953678
E01002612,34803,67.88268156424581,9.9,1918,136.37397319498487,100.18903269754767
E01002613,36446,60.94661921708185,11.4,1939,122.84392563769995,88.7557901907357
E01002614,38261,64.1875,4.0,1992,151.30998702983138,106.2534059945504
E01002615,30085,67.66265060240964,10.7,1972,113.32122784262862,90.16416893732968
E01002616,38235,61.01712328767123,10.6,1939,107.90185905750108,79.11341961852861
E01002617,48388,60.85623003194888,9.8,1939,130.46562905317768,93.79734332425068
E01002618,46612,54.73125,9.9,1929,103.3004755728491,74.77792915531334
E01002619,36338,58.6784140969163,12.0,1929,124.13661910938175,90.49216621253406
E01002620,32946,65.83333333333333,8.2,1972,134.44920017293558,92.97445504087192
E01002621,35617,60.26578073089701,10.5,1939,117.87462170341549,83.82527247956402
E01002622,38113,63.205882352941174,10.3,1939,105.92001729355816,73.75102179836512
E01002623,34783,62.18834080717489,7.8,1939,96.23130134025077,67.5766348773842
E01002624,34341,51.51056338028169,9.1,1939,95.22395157803716,68.12261580381471
E01002625,35802,59.283236994219656,7.7,1939,98.72719412019023,71.10320163487738
E01002626,36593,60.0,12.1,1939,98.59187202766968,70.97786103542234
E01002627,31909,71.5275,7.4,1972,120.25767401642888,90.54121253405994
E01002628,40812,59.231617647058826,8.7,1939,124.05490704712496,88.15974114441417
E01002629,38556,65.46454767726162,9.4,1929,143.30523130134026,99.36682561307902
E01002630,41762,64.47183098591549,11.3,1929,114.3242542153048,79.89611716621253
E01002631,35035,66.54347826086956,8.6,1939,100.56939040207524,72.19141689373298
E01002632,38128,68.1188524590164,11.1,1939,113.36273238218764,82.51941416893733
E01002633,27153,68.62994350282486,11.0,1972,117.78512753999134,93.50306539509536
E01002634,25947,69.48118279569893,10.0,1972,104.84997838305232,82.23535422343323
E01002635,37280,64.4804469273743,9.9,1939,105.1284046692607,75.26294277929155
E01002636,35133,57.98557692307692,9.8,1939,121.5123216601816,88.1508855585831
E01002637,27860,67.8118556701031,7.7,1972,110.79290964115869,83.22956403269755
E01002638,31145,66.73780487804878,9.7,1954,115.90099437959358,84.92200272479562
E01002639,42543,56.98245614035088,10.0,1929,99.68914829226112,71.14782016348772
E01002640,40473,56.10144927536232,12.3,1918,109.20968439256376,77.29598092643052
E01002641,36126,67.39755351681957,9.4,1972,124.04626026805016,90.30313351498636
E01002643,37569,74.01912568306011,8.1,2009,178.44444444444443,129.2844005449591
E01002646,31088,70.49256900212315,7.7,1972,140.50756593169044,103.01362397820162
E01002647,35337,64.38746438746439,9.1,1992,146.12148724600084,105.27895095367846
E01002650,35407,68.18820861678005,11.7,2009,155.70082144401212,108.59638964577655
E01002651,36620,60.390977443609025,9.6,1918,109.15607436230005,77.4267711171662
E01002652,36746,58.25247524752475,14.1,1929,103.21054907047125,73.66553133514986
E01002653,41967,59.00515463917526,15.1,1939,108.84046692607004,78.54529972752043
E01002654,44925,60.67049808429119,10.2,1939,127.79636835278858,92.58719346049044
E01002655,47289,56.731617647058826,11.9,1939,125.33895373973192,89.57493188010898
E01002656,46994,61.130208333333336,12.3,1939,96.69779507133592,70.95197547683925
E01002657,50110,58.017804154302674,9.2,1939,131.8344141807177,93.20470027247956
E01002658,58565,57.76126126126126,11.7,1939,100.978383052313,72.93664850136241
E01002659,40847,59.83552631578947,11.6,1939,101.30177258971032,71.95401907356947
E01002660,35999,62.49186991869919,10.0,1929,104.22784262862083,73.0892370572207
E01002661,35902,64.19491525423729,13.1,1929,103.78383052313012,74.10252043596729
E01002662,41626,63.46813186813187,12.1,1929,125.02550799827064,88.51839237057219
E01002663,32740,68.00615384615385,7.8,1982,169.84089926502378,123.45980926430516
E01002665,31339,66.93775933609959,14.2,1982,100.38391699092084,76.90429155313353
E01002666,33572,62.09090909090909,11.3,1939,81.58495460440984,58.561307901907355
E01002667,46526,67.0757281553398,12.3,1992,130.27237354085602,93.89543596730246
E01002668,48076,66.51982378854626,9.7,1999,178.0609597924773,123.58583106267032
E01002669,32850,61.8041237113402,8.3,1939,141.90358841331604,103.0609673024523
E01002670,42418,64.21353065539112,13.2,1939,142.0077821011673,100.8542234332425
E01002672,33716,71.40563380281691,7.3,1982,129.1240812797233,98.63964577656677
E01002673,25268,71.42671009771988,13.0,1982,112.93212278426284,97.02145776566756
E01002674,56519,62.74034334763949,11.4,1982,133.04409857328145,95.0241825613079
E01002675,55706,73.06457564575646,11.5,2009,206.87808041504536,143.22377384196184
E01002676,61398,61.114583333333336,12.4,1939,112.56766104626028,81.07118528610354
E01002678,54925,60.40673575129534,12.4,1939,133.2222222222222,94.51771117166211
E01002679,50799,57.73536299765808,9.9,1939,129.73973194984868,92.29257493188013
E01002680,52199,61.33182844243792,12.5,1929,145.93558149589276,102.3116485013624
E01002681,37348,70.54131534569983,10.8,1999,148.42282749675746,100.983310626703
E01002682,42610,73.19669421487603,11.7,1929,177.16126242974494,130.5190735694823
E01002686,32587,61.57439446366782,12.8,1929,136.03545179420666,102.27792915531334
E01002690,80872,59.940874035989715,10.2,1918,123.26372676178124,89.06641689373296
E01002691,53335,55.83030303030303,8.4,1929,118.22135754431474,84.03133514986376
E01033000,30231,71.65037593984962,10.6,1972,123.52313013402508,97.89237057220708
E01033030,45932,75.16988416988417,10.1,2009,149.7704280155642,96.46968664850137
E01033081,46556,75.71655629139073,7.9,2009,128.05879809770855,88.8092643051771
E01033082,43059,69.78045112781955,9.1,1982,115.71552096843926,96.42915531335149
E01033083,53885,70.21896955503513,9.5,2009,124.4548205793342,81.61376021798365
E01002694,37247,65.38102409638554,9.3,1954,131.79723303069605,87.70572207084467
E01002695,47854,65.20689655172414,10.3,1982,148.53350626891478,105.616485013624
E01002697,35773,74.50175932441942,8.8,1954,130.53653264159098,93.69856948228882
E01002701,43031,63.02910602910603,8.5,1972,130.46476437527022,104.90292915531334
E01002702,42149,71.37264150943396,7.9,2009,165.63251188932122,126.58957765667574
E01002703,40845,73.88139204545455,11.9,2014,146.7137916126243,115.48262942779292
E01002707,49015,68.57854671280276,9.2,1972,174.53826199740595,128.93528610354224
E01002708,40631,66.61988304093568,12.1,1982,177.99265023778642,129.31641689373296
E01002709,40335,73.24048442906575,8.0,2009,139.56722870730653,103.40599455040872
E01002710,42414,63.19029126213592,9.4,1954,135.3981841763943,98.11955040871936
E01002713,35668,69.19167904903418,11.7,1982,161.7436230004323,121.70265667574932
E01002715,34161,67.40294117647059,9.3,1982,131.06355382619972,100.48228882833786
E01002716,41057,69.22805139186295,9.5,1972,215.08257674016423,154.191757493188
E01002717,64103,67.64396887159533,10.1,1982,118.21962818849975,86.19448228882833
E01002720,37981,69.57114427860697,11.5,1982,197.99005620406393,146.18017711171663
E01002721,53135,66.12291169451073,13.4,1918,168.35667963683525,123.84979564032696
E01002722,43326,68.33669064748202,9.2,1918,134.48767833981842,100.46151226158037
E01002723,41475,66.88101983002832,11.7,1982,145.53566796368352,116.43562670299728
E01002725,41649,67.72110091743119,14.3,1972,102.2654561175962,86.82084468664851
E01002726,51867,65.35271687321259,9.8,1939,163.52572416774748,119.46117166212534
E01002736,34285,70.52354048964219,15.1,1982,117.85386943363596,91.54053133514984
E01002737,35856,66.65454545454546,12.0,1982,155.95460440985732,115.22956403269755
E01002741,38063,68.43609022556392,12.5,1954,129.70773886727193,98.4867166212534
E01002751,38866,62.98949824970829,10.8,1972,172.32987462170342,131.17847411444137
E01002753,41893,64.25714285714285,14.7,1982,113.1949848681366,87.01805177111716
E01002755,41438,65.93700787401575,6.6,1939,126.4907047124946,94.77588555858313
E01002758,36945,68.87701863354037,13.7,1982,114.0043233895374,89.28031335149863
E01002760,37979,70.64918625678119,12.7,1982,114.80371811500216,92.316757493188
E01002763,41819,63.85948905109489,13.2,1982,120.68439256377,84.76396457765667
E01002765,37665,75.03067993366501,20.7,2009,194.77821011673151,131.78303814713897
E01002766,34484,76.25266524520256,9.7,2014,149.85041072200605,108.41655313351498
E01002767,41676,68.14596554850408,10.4,1982,195.20319930825767,143.56403269754767
E01002773,34078,71.21854304635761,9.1,1982,113.7898832684825,86.79768392370573
E01002778,34964,69.59758203799655,13.2,1954,146.88759187202768,108.6318119891008
E01002780,56436,64.16225961538461,13.1,1918,152.84651967142236,110.27213896457764
E01002781,46286,63.61142857142857,11.5,1954,119.97968006917422,89.649863760218
E01002782,37209,66.52882703777335,9.9,1954,121.09468223086898,93.04495912806536
E01002784,41708,64.49636098981077,5.3,1939,145.70557717250324,107.841621253406
E01002787,41816,63.54382470119522,9.7,1972,114.6986597492434,81.73944141689373
E01002797,46127,68.33565459610028,13.3,1982,174.01642888024207,125.03133514986376
E01002799,43124,64.72151898734177,10.6,1954,173.6178123648941,126.42336512261582
E01002800,35768,74.2829373650108,14.6,2014,84.98140942498921,61.02316076294278
E01002811,44362,65.09640831758034,10.9,1972,138.14656290531775,103.49897820163488
E01033487,63799,82.45988538681948,9.8,2009,118.64375270211846,76.70470027247956
E01033488,44992,71.84389489953632,7.9,2009,109.3644617380026,76.25987738419619
E01033489,73354,71.12657342657343,14.0,2009,151.93990488543017,104.566757493188
E01033490,49223,66.46741154562383,10.7,2009,128.97795071335926,96.78201634877384
E01033493,84128,81.37150466045273,8.3,2009,124.83830523130132,90.29802452316076
E01002840,43188,65.90527950310559,12.5,1954,120.57890185905752,103.24931880108991
E01002842,31080,71.05345211581292,12.2,1982,83.63597060095114,80.22036784741145
E01002852,33341,68.34430176565009,8.6,2014,187.1945525291829,133.73433242506812
E01002853,33794,74.90864600326265,7.1,1982,93.02031993082576,61.996934604904645
E01002854,33010,65.00751879699249,6.9,1972,94.32728058798098,74.77384196185285
E01002855,36094,65.67264573991031,7.3,1992,173.85430177258976,131.5027247956403
E01002857,26676,67.68432671081678,14.7,1972,90.4461738002594,72.66621253405997
E01002858,41531,67.33541147132169,13.1,1939,136.23346303501944,106.658378746594
E01002862,42870,70.91257285595337,13.4,1939,181.5801988759187,129.63249318801087
E01002870,32781,64.79320987654322,10.7,1999,137.58927799394723,98.39237057220708
E01002872,50180,65.65942028985508,7.1,1982,141.79680069174233,98.67064032697547
E01002877,36141,69.75596072931276,13.5,1972,127.20276696930394,95.44380108991824
E01002879,37557,67.23376623376623,13.8,1982,128.76567228707307,100.05892370572208
E01002880,30956,69.25,15.0,1972,116.39256376999568,98.35081743869208
E01002899,58730,59.608545034642034,7.5,1939,142.93298746217033,106.77792915531336
E01002904,30484,71.38461538461539,8.5,1939,102.48594898400346,66.79734332425068
E01002906,42544,70.36933797909407,10.5,1929,140.9139645482058,98.49386920980926
E01002907,36330,73.22285714285714,9.0,1939,108.58971033290098,71.65292915531336
E01002915,47827,52.954314720812185,10.0,1939,97.43709468223084,71.24965940054497
E01002916,53325,55.625,11.2,1939,105.6433203631647,77.35865122615805
E01002917,57430,50.82208588957055,6.5,1939,101.10635538261998,74.51941416893735
